,Varname,House,Date,Topic,Subcode,L1,L2,L3,L4,C2,C3,C4,C5,Other,Index,Source,N,Totcheck,Agenda1,Agenda2,Scope,raceoutcome,racespenddo,raceaa,aidtoblacks,EqualOpp,Added,date,f_date,period,value,IMMKEPT,IMMLEGAL,CNNIMM,PSRAIMM,SPIMMIG,IMMRATE,mood,tone,pro,anti,stories,prev_mood,mood_diff,pro_max,anti_max,dom_pro,dom_anti,surge_pro_abs,surge_pro,surge_anti_abs,surge_anti,tone_surge,tone_surge_abs,tone_max_diff,tone_dom_diff,surge_diff,surge_diff_abs
55,IMMLEGAL,CBS,10/3/05,120,124,11.0,30.0,0.0,0.0,0.0,0.0,0.0,51.0,8,44.57,USCBS.102405.R26,808,100.0,530,0,0,0,0,0,0,0,0,2005-10-03,2005.75342466,715,0.4457,0,1,0,0,0,0,0.450169850229,0.066682149166,0.452400286213,0.385718137047,253.0,0.512469564001,-0.0622997137721,0.0703210739292,0.0897398616643,0.00467513485533,0.037408537029,0.737910983164,0.00349993014991,5.16881673238,0.0230885405761,-0.0840222878666,-24.723840882,-0.0194187877351,-0.0327334021737,-0.0195886104261,-4.43090574922
0,CNNIMM,GALLUP,12/9/05,120,124,41.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,3,42.27,USGALLUP.05DC009.R10,1003,100.0,530,0,0,0,0,0,0,0,7/28/15,2005-12-09,2005.9369863,724,0.4227,0,0,1,0,0,0,0.505875813999,0.00706198859233,0.413989013505,0.406927024913,287.0,0.515153024545,-0.00927721054628,0.0536411801008,0.0859499385569,0.00463057162114,0.0144919169392,7.09590946206,0.0178691575712,12.4126877415,0.033126901383,-0.0882729146706,-20.090906831,-0.0323087584561,-0.0098613453181,-0.0152577438118,-5.31677827942
29,IMMKEPT,GALLUP,12/9/05,120,124,15.0,31.0,0.0,0.0,0.0,0.0,0.0,51.0,3,47.42,USGALLUP.05DC009.R09,1003,100.0,530,0,0,0,0,0,0,0,0,2005-12-09,2005.9369863,724,0.4742,1,0,0,0,0,0,0.4742,0.00706198859233,0.413989013505,0.406927024913,287.0,0.515153024545,-0.0409530245452,0.0536411801008,0.0859499385569,0.00463057162114,0.0144919169392,7.09590946206,0.0178691575712,12.4126877415,0.033126901383,-0.0882729146706,-20.090906831,-0.0323087584561,-0.0098613453181,-0.0152577438118,-5.31677827942
56,IMMLEGAL,CBS,4/6/06,120,124,16.0,33.0,0.0,0.0,0.0,0.0,0.0,45.0,6,52.13,USCBS.041006A.R22,899,100.0,530,0,0,0,0,0,0,0,0,2006-04-06,2006.26027397,741,0.5213,0,1,0,0,0,0,0.525769850229,0.129728945992,0.455609133239,0.325880187247,799.0,0.521133499657,0.00463635057234,0.0770694189753,0.0788922839969,0.00835907536378,0.0404406072291,50.2097797118,0.0532834198163,43.4011458526,0.0143074515595,0.0551188783708,80.971967291,-0.00182286502165,-0.0320815318653,0.0389759682568,6.80863385926
30,IMMKEPT,GALLUP,4/7/06,120,124,15.0,35.0,,,,,,47.0,4,51.55,USGALLUP.06APR07.R11,1004,101.0,530,0,0,0,0,0,0,0,0,2006-04-07,2006.2630137,741,0.5155,1,0,0,0,0,0,0.5155,0.129728945992,0.455609133239,0.325880187247,799.0,0.521133499657,-0.00563349965676,0.0770694189753,0.0788922839969,0.00835907536378,0.0404406072291,50.2097797118,0.0532834198163,43.4011458526,0.0143074515595,0.0551188783708,80.971967291,-0.00182286502165,-0.0320815318653,0.0389759682568,6.80863385926
57,IMMLEGAL,CBSNYT,5/4/06,120,124,22.0,39.0,0.0,0.0,0.0,0.0,0.0,34.0,5,64.21,USCBSNYT.050906A.R63,1241,100.0,530,0,0,0,0,0,0,0,0,2006-05-04,2006.3369863,745,0.6421,0,1,0,0,0,0,0.646569850229,0.209958089773,0.504993368892,0.295035279119,1258.0,0.522671041131,0.123898809098,0.108731006394,0.0620612747599,0.0386849443638,0.0251971726586,127.05248959,0.0822157027034,53.6417145823,-0.00450921315759,0.110571658443,227.652456636,0.0466697316345,0.0134877717052,0.086724915861,73.4107750073
31,IMMKEPT,GALLUP,6/8/06,120,124,17.0,42.0,0.0,0.0,0.0,0.0,0.0,39.0,2,60.2,USGALLUP.071006.R10,2032,100.0,530,0,0,0,0,0,0,0,0,2006-06-08,2006.43287671,750,0.602,1,0,0,0,0,0,0.602,0.134296834356,0.469811055116,0.33551422076,1067.0,0.524628274225,0.0773717257752,0.0694362141986,0.0670925129379,0.00407185876035,0.0196760809258,11.2913582701,0.00686052819214,23.7363061697,0.0206288685272,-0.0300438671914,-15.78707684,0.00234370126067,-0.0156042221655,-0.0137683403351,-12.4449478996
75,PSRAIMM,PSRA,12/12/06,120,124,6.0,14.0,0.0,0.0,0.0,0.0,34.0,41.0,5,21.05,USPSRA.032207.R20NF1,2007,100.0,530,0,0,0,0,0,0,0,0,2006-12-12,2006.94520548,777,0.2105,0,0,0,1,0,0,0.480540061521,0.10517550716,0.464421189757,0.359245682597,387.0,0.534741029627,-0.0542009681057,0.0848982583848,0.100838047231,0.0182952326241,0.0464049819329,10.3668115577,0.0277905335399,11.7563798683,0.0321530487169,0.0695737405809,26.569019939,-0.0159397888457,-0.0281097493088,-0.00436251517702,-1.38956831058
58,IMMLEGAL,CBSNYT,3/7/07,120,124,18.0,30.0,0.0,0.0,0.0,0.0,0.0,48.0,4,50.0,USCBSNYT.031207.R016,1362,100.0,530,0,0,0,0,0,0,0,0,2007-03-07,2007.17808219,789,0.5,0,1,0,0,0,0,0.504469850229,0.183846246546,0.514311251855,0.330465005309,366.0,0.538339732321,-0.0338698820921,0.0755342414503,0.0920650594177,0.00908838603554,0.0451259208111,6.9369791652,0.0172056016213,2.93629624381,0.00742665616026,0.0654894676815,26.099567191,-0.0165308179674,-0.0360375347756,0.00977894546108,4.00068292139
76,PSRAIMM,PSRA,4/23/07,120,124,8.0,15.0,0.0,0.0,0.0,0.0,31.0,44.0,3,23.47,USPSRA.100407.R022F,2026,101.0,530,0,0,0,0,0,0,0,0,2007-04-23,2007.30684932,796,0.2347,0,0,0,1,0,0,0.504740061521,0.189046555053,0.509003095968,0.319956540915,375.0,0.540054705033,-0.0353146435119,0.0863703869377,0.080282327613,0.0266843474812,0.0295928195409,7.5863859429,0.0142700696158,5.48201298469,0.0114755622854,0.0324109231347,17.009800765,0.00608805932473,-0.00290847205975,0.00279450733036,2.10437295821
59,IMMLEGAL,CBSNYT,5/18/07,120,124,20.0,39.0,0.0,0.0,0.0,0.0,0.0,35.0,6,62.77,USCBSNYT.052407A.R50,1125,100.0,530,0,0,0,0,0,0,0,0,2007-05-18,2007.37534247,799,0.6277,0,1,0,0,0,0,0.632169850229,0.23058437789,0.516585529436,0.286001151546,445.0,0.540696165856,0.0914736843727,0.0767098838555,0.0655718892504,0.00939900967023,0.0120726551383,14.0950607413,0.0246557602857,8.27745344551,0.0131623361007,0.0338642856457,26.872812647,0.0111379946051,-0.00267364546807,0.011493424185,5.81760729583
32,IMMKEPT,GALLUP,6/4/07,120,124,16.0,35.0,,,,,,45.0,4,53.13,USGALLUP.07JUNE04.R13,2388,100.0,530,0,0,0,0,0,0,0,0,2007-06-04,2007.42191781,802,0.5313,1,0,0,0,0,0,0.5313,0.217930551133,0.490007953694,0.272077402562,648.0,0.541280255589,-0.00998025558937,0.106019018345,0.0683643190721,0.0499218463139,0.0262138606278,47.0819437191,0.0503015436842,24.9261564418,0.0184315295956,0.0460739474497,74.538634905,0.0376546992724,0.0237079856861,0.0318700140886,22.1557872772
33,IMMKEPT,GALLUP,6/5/08,120,124,18.0,39.0,,,,,,39.0,3,59.38,USGALLUP.08JUNE5.R10,1935,99.0,530,0,0,0,0,0,0,0,0,2008-06-05,2008.42622951,854,0.5938,1,0,0,0,0,0,0.5938,0.189650571072,0.522567421462,0.332916850391,279.0,0.54325436131,0.05054563869,0.0694805420105,0.0946486537498,0.00435130313616,0.0517103078813,9.65821039107,0.0313035967268,1.8225085095,0.00527914847497,0.161821473963,46.010893246,-0.0251681117393,-0.0473590047452,0.0260244482519,7.83570188158
60,IMMLEGAL,CBSNYT,7/7/08,120,124,23.0,38.0,0.0,0.0,0.0,0.0,0.0,32.0,7,65.59,USCBSNYT.071508B.R69,1796,100.0,530,0,0,0,0,0,0,0,0,2008-07-07,2008.5136612,859,0.6559,0,1,0,0,0,0,0.660369850229,0.155935801598,0.504000593187,0.348064791589,219.0,0.542872303881,0.117497546348,0.0726320552232,0.110242894716,0.00651342558486,0.0676940258541,-0.110511028565,0.00429928558886,0.672066344927,0.00667064320602,-0.00759492796264,-14.2551554,-0.0376108394928,-0.0611806002692,-0.00237135761716,-0.782577373492
84,SPIMMIG,NES,10/15/08,10,22,49.8,,,,,,1.0,13.2,36,77.81,NES08-V083149,2272,100.0,530,1201,1,0,0,0,0,0,7/20/13,2008-10-15,2008.78688525,873,0.7781,0,0,0,0,1,0,0.431268656983,0.0358381948447,0.44163862559,0.405800430745,161.0,0.541602302003,-0.11033364502,0.0754058251613,0.168099929381,0.0060632773177,0.107690807355,0.686082872195,0.00701213310625,4.09496593918,0.0617613984033,-0.100508099484,-23.680850205,-0.0926941042194,-0.101627530037,-0.0547492652971,-3.40888306699
77,PSRAIMM,PSRA,3/31/09,120,124,6.0,17.0,0.0,0.0,0.0,0.0,29.0,44.0,4,23.96,USPSRA.052109.R30NF1,3013,100.0,530,0,0,0,0,0,0,0,0,2009-03-31,2009.24383562,897,0.2396,0,0,0,1,0,0,0.509640061521,0.214362896971,0.538535551565,0.324172654593,209.0,0.53930621259,-0.0296661510688,0.0827963084616,0.0905471703036,0.00201786450394,0.0357410262277,11.4478744418,0.0326826886893,6.57463654281,-0.0187424053658,0.0566478945377,26.980050192,-0.00775086184199,-0.0337231617237,0.0514250940551,4.87323789902
34,IMMKEPT,GALLUP,7/10/09,120,124,14.0,32.0,0.0,0.0,0.0,0.0,0.0,50.0,4,47.9,USGALLUP.080509.R01,1018,100.0,530,0,0,0,0,0,0,0,10/15/12,2009-07-10,2009.52054795,911,0.479,1,0,0,0,0,0,0.479,0.117870465801,0.468142799486,0.350272333685,146.0,0.538328485101,-0.0593284851014,0.093980552872,0.113544665055,0.0328533855894,0.0550750677804,-0.151587016555,-0.000243880460048,-0.0487064347273,0.000232147202213,-0.0702748748317,-23.806596251,-0.0195641121832,-0.022221682191,-0.000476027662261,-0.102880581828
61,IMMLEGAL,CBSNYT,4/5/10,120,124,16.0,35.0,,,,,,41.0,8,55.43,PollingReport.com,1580,100.0,530,0,0,0,0,0,0,0,0,2010-04-05,2010.25753425,949,0.5543,0,1,0,0,0,0,0.558769850229,0.248498324254,0.536895147888,0.288396823633,169.0,0.540702290539,0.0180675596906,0.101320474912,0.0707998245955,0.0150563317658,0.0225418375994,6.94812838269,0.0474843274123,1.12322396636,0.0106509421064,-0.038551895354,-12.256274707,0.030520650316,-0.00748550583359,0.0368333853058,5.82490441633
62,IMMLEGAL,CBSNYT,4/28/10,120,124,17.0,44.0,0.0,0.0,0.0,0.0,0.0,31.0,8,66.3,USCBSNYT.050310A.R61,1079,100.0,530,0,0,0,0,0,0,0,10/15/12,2010-04-28,2010.32054795,952,0.663,0,1,0,0,0,0,0.667469850229,0.184453934901,0.497220081076,0.312766146175,343.0,0.541387932455,0.126081917774,0.0939776545045,0.0596651960859,0.00597679730447,0.00267991288321,23.2683109912,0.0361323351247,14.9417928765,0.0240305549182,-0.0674494923636,24.222668445,0.0343124584187,0.00329688442126,0.0121017802065,8.32651811471
1,CNNIMM,ORC,5/21/10,120,124,38.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2,38.78,USORC.052610.R35,1023,100.0,530,0,0,0,0,0,0,0,7/28/15,2010-05-21,2010.38356164,955,0.3878,0,0,1,0,0,0,0.470975813999,0.122447515353,0.465316278518,0.342868763165,442.0,0.542162565414,-0.0711867514147,0.0969267921603,0.0693053506025,0.0207086086527,0.00436270166692,33.0644661812,0.0304153911154,25.017353399,0.0311039113693,-0.101858562994,21.148808269,0.0276214415578,0.0163459069858,-0.00068852025392,8.04711278223
35,IMMKEPT,GALLUP,7/8/10,120,124,17.0,34.0,0.0,0.0,0.0,0.0,0.0,45.0,4,53.13,USGALLUP.10JUY08.R08,1020,100.0,530,0,0,0,0,0,0,0,0,2010-07-08,2010.51506849,962,0.5313,1,0,0,0,0,0,0.5313,0.0500967331395,0.431698897558,0.381602164418,380.0,0.544323439595,-0.0130234395953,0.0852104409928,0.080061679966,0.0178939523041,0.00122459913398,2.63853478916,0.00784871721065,7.15478725,0.0199490302493,-0.0737194704958,-32.223149712,0.00514876102686,0.0166693531701,-0.0121003130387,-4.51625246083
2,CNNIMM,ORC,7/16/10,120,124,42.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1,42.42,USORC.072610A.R23,1018,100.0,530,0,0,0,0,0,0,0,7/28/15,2010-07-16,2010.5369863,963,0.4242,0,0,1,0,0,0,0.507375813999,0.0280879186891,0.420810526228,0.392722607539,386.0,0.544672890266,-0.0372970762672,0.0793766407739,0.0843751875729,0.0108080403631,0.00683099019359,2.11736035606,0.00813770318924,5.95291964839,0.0174787394499,-0.0943595966638,-43.279865172,-0.00499854679897,0.00397705016956,-0.00934103626068,-3.83555929232
36,IMMKEPT,GALLUP,6/9/11,120,124,18.0,35.0,0.0,0.0,0.0,0.0,0.0,43.0,4,55.2,USGALLUP.11JE09.R11,1020,100.0,530,0,0,0,0,0,0,0,10/15/12,2011-06-09,2011.43561644,1010,0.552,1,0,0,0,0,0,0.552,0.117143426026,0.470309921951,0.353166495925,308.0,0.57165459553,-0.0196545955299,0.0921587924815,0.0719756842137,0.00603257453649,0.00235960846288,12.5172147732,0.0305323276519,6.77662182627,0.0108967599615,0.0155087605657,10.46823952,0.0201831082678,0.00367296607361,0.0196355676903,5.74059294691
63,IMMLEGAL,CBSNYT,9/10/11,120,124,19.0,36.0,0.0,0.0,0.0,0.0,0.0,38.0,7,59.14,USCBSNYT.091611A.R091,1452,,530,0,0,0,0,0,0,0,0,2011-09-10,2011.69041096,1023,0.5914,0,1,0,0,0,0,0.595869850229,0.145320105419,0.491655679682,0.346335574263,217.0,0.582081928906,0.0137879213234,0.114404043277,0.0857423398387,0.0544376155882,0.0202230617768,0.373256908495,0.00927152815295,0.911536451782,0.0107001550831,-0.0210649787099,-12.22481425,0.0286617034387,0.0342145538115,-0.00142862693011,-0.538279543287
3,CNNIMM,ORC,11/18/11,120,124,42.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,3,43.3,USORC.112111B.R10,1019,100.0,530,0,0,0,0,0,0,0,7/28/15,2011-11-18,2011.87945205,1033,0.433,0,0,1,0,0,0,0.516175813999,0.131493156263,0.483004962972,0.351511806709,285.0,0.59068802906,-0.0745122150612,0.0980071360197,0.0948809987247,0.0283291888175,0.0303485979213,8.47314477452,0.018623820843,12.7636844616,0.0308567826935,0.0115544140345,10.729210018,0.00312613729505,-0.00201940910378,-0.0122329618506,-4.29053968707
78,PSRAIMM,PSRA,4/4/12,120,124,9.0,19.0,0.0,0.0,0.0,0.0,28.0,40.0,4,29.2,USPSRA.060412.R40NF1,3008,100.0,530,0,0,0,0,0,0,0,10/15/12,2012-04-04,2012.2568306,1053,0.292,0,0,0,1,0,0,0.562040061521,0.209579774615,0.525757128914,0.316177354299,174.0,0.608659365808,-0.046619304287,0.117364802577,0.0899623056231,0.0509496770454,0.0206494216923,3.59196860606,0.0251495129076,4.23663303766,0.0308078592979,-0.0255712777996,-8.917272333,0.0274024969538,0.0303002553531,-0.00565834639038,-0.644664431602
37,IMMKEPT,GALLUP,6/7/12,120,124,21.0,42.0,0.0,0.0,0.0,0.0,0.0,35.0,3,64.29,USGALLUP.12JUNE007.R12,1004,101.0,530,0,0,0,0,0,0,0,7/25/15,2012-06-07,2012.43169399,1062,0.6429,1,0,0,0,0,0,0.6429,0.187056464477,0.495470979464,0.308414514986,222.0,0.616574896492,0.0263251035075,0.100626183509,0.0865217568588,0.0211059088321,0.0205734346549,7.92396283517,0.0229531924495,7.38856937286,0.0178051251739,-0.0273968793132,4.640559982,0.0141044266506,0.000532474177235,0.00514806727551,0.535393462311
4,CNNIMM,ORC,9/25/12,120,124,77.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2,78.57,USORC.100412.R14,601,100.0,530,0,0,0,0,0,0,0,7/28/15,2012-09-25,2012.73224044,1078,0.7857,0,0,1,0,0,0,0.868875813999,0.321237604105,0.574211822143,0.252974218038,237.0,0.629020782446,0.239855031553,0.13206449428,0.0759183841635,0.0449405134298,0.0341713118914,0.794008138365,0.0360844555979,-0.00562903893953,0.00219172031185,0.0974768048767,-10.909638727,0.0561461101165,0.0107692015384,0.0338927352861,0.799637177304
5,CNNIMM,ORC,9/28/12,120,124,56.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5,58.95,USORC.100212.R12,1013,100.0,530,0,0,0,0,0,0,0,7/28/15,2012-09-28,2012.74043716,1078,0.5895,0,0,1,0,0,0,0.672675813999,0.321237604105,0.574211822143,0.252974218038,237.0,0.629020782446,0.0436550315525,0.13206449428,0.0759183841635,0.0449405134298,0.0341713118914,0.794008138365,0.0360844555979,-0.00562903893953,0.00219172031185,0.0974768048767,-10.909638727,0.0561461101165,0.0107692015384,0.0338927352861,0.799637177304
